id,name,second_name,pre_surname,surname,main_job,fullname,Aid,orcid
4E297459B07FDDCF644D730A663F80E0488F5D11,Marek,,,Majczyna,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Marek Majczyna,Marek_Majczyna_F5y,
DC6CFBB32BD9EB3C07E7CE441EE5DD7303F752E7,Piotr,Ignacy,,Majewicz,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Piotr Ignacy Majewicz,Piotr_Ignacy_Majewicz_CN3,
DAE803F782051C22A4D544126ACEA85946031802,Rafał,,,Majka,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Rafał Majka,Rafał_Majka_hfM,
753098EC212A28D69875F2FCF9AC1EAED4143FE5,Franciszek,Edmund,,Makurat,Uniwersytet_Gdański,Franciszek Edmund Makurat,Franciszek_Edmund_Makurat_E2k,
8463FC3E29233FF5CC9BFEAF381622B5312AC808,Maryla,,,Malewicz-Sawicka,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Maryla Malewicz-Sawicka,Maryla_Malewicz-Sawicka_75g,
092C65D91C4E086F6EFBA20E8331A392684D5A7F,Alicja,,,Malina,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Alicja Malina,Alicja_Malina_Gyt,0000-0001-8866-5493
324D73693C5D034F271D5390F375376405EE14E9,Diana,,,Malinowska,Uniwersytet_Jagielloński_w_Krakowie,Diana Malinowska,Diana_Malinowska_rNs,
59E39A007F97E3F26F1D3DB76E39E03163340FB6,AGNIESZKA,,,MALINOWSKA,Uniwersytet_Szczeciński,AGNIESZKA MALINOWSKA,AGNIESZKA_MALINOWSKA_9rD,
6A28CCED8699AEB855F7A2FCDCD2DBD55DCD637B,Norbert,Ernest,,Maliszewski,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Norbert Ernest Maliszewski,Norbert_Ernest_Maliszewski_kho,0000-0001-6901-9509
34FC4B81F20D285C7E960CD2E071EB435C8C6E89,Monika,Maria,,Małkiewicz,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Monika Maria Małkiewicz,Monika_Maria_Małkiewicz_uOt,0000-0003-4055-8925
3665FDDC7EB04F4F62DA75963F6409B1131C0BB8,Stanisław,,,Mamcarz,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Stanisław Mamcarz,Stanisław_Mamcarz_2Yg,
E40620A9A634FB651F53162096721C3C5F87608C,Piotr,Janusz,,Mamcarz,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Piotr Janusz Mamcarz,Piotr_Janusz_Mamcarz_J8d,0000-0001-6307-6326
595F344263CE4A1386C7A5A0C3C2A8DD5D1A9FAC,Eugenia,,,Mandal,Uniwersytet_Śląski_w_Katowicach,Eugenia Mandal,Eugenia_Mandal_LS2,0000-0003-1125-1756
5CC9F4AE1C1B93515231BF8FE0A0076A2727C691,Aleksandra,,,Mańkowska,Uniwersytet_Gdański,Aleksandra Mańkowska,Aleksandra_Mańkowska_Eih,0000-0002-5422-1541
D5672312319024A2DDEBD51BB928F327133EAD87,Beata,,,Mańkowska,Uniwersytet_Gdański,Beata Mańkowska,Beata_Mańkowska_eRX,0000-0003-2719-6536
F443EC63A52146D4BE4F1054DE121B1FB1AF3A0B,Arkadiusz,,,Mański,Uniwersytet_Gdański,Arkadiusz Mański,Arkadiusz_Mański_kOY,
66088B62498DFBAD3D03F70E6E332E4FA3B73C14,Tadeusz,,,Marek,Uniwersytet_Jagielloński_w_Krakowie,Tadeusz Marek,Tadeusz_Marek_jmU,0000-0003-1432-5626
C9691BD3E0FA613A4B41FAB3AA9FE5001BCAC78E,Katarzyna,,,Mariańczyk,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Katarzyna Mariańczyk,Katarzyna_Mariańczyk_Oxf,
01DDB54FD111F311E4992F46A703ABF3567736BE,Iana,,,Markevych,Uniwersytet_Jagielloński_w_Krakowie,Iana Markevych,Iana_Markevych_hpW,0000-0002-5214-0748
0E74494A20828C7311F45326036BB20D66E206A4,Katarzyna,Małgorzata,,Markiewicz,Wyższa_Szkoła_Ekonomii_i_Innowacji_w_Lublinie,Katarzyna Małgorzata Markiewicz,Katarzyna_Małgorzata_Markiewicz_bS5,0000-0003-2779-5889
AFDAF35F6FC592A5E8DF0C111D917160C37BF58D,Magdalena,Maria,,Marszał-Wiśniewska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Magdalena Maria Marszał-Wiśniewska,Magdalena_Maria_Marszał-Wiśniewska_6ht,0000-0002-1423-3660
21CDC03A70CF1CA2718A51DE5FE4DE7370430393,Katarzyna,,,Martowska,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Katarzyna Martowska,Katarzyna_Martowska_J6a,0000-0002-3157-8150
8A3527A7BD940925804B77115D4409145081ABB9,Tomasz,Franciszek,,Maruszewski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Tomasz Franciszek Maruszewski,Tomasz_Franciszek_Maruszewski_2C8,0000-0003-2341-3927
282EE80CDAE76AF332D357E942B0055CDCB32591,Agnieszka,Maria,,Maryniak,Uniwersytet_Warszawski,Agnieszka Maria Maryniak,Agnieszka_Maria_Maryniak_W01,
E27B2CA9648D8AD53099163C56643A85B8F2E46D,Elżbieta,Monika,,Masiak,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Elżbieta Monika Masiak,Elżbieta_Monika_Masiak_PXg,
98197A491D9CEB7E7A3CC8A22E528F67B770FA32,Joanna,,,Matejczuk,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Joanna Matejczuk,Joanna_Matejczuk_ECU,
4487E6A589A2919877D355CAD0CA0658849B42AF,Joanna,,,Mateusiak,Uniwersytet_Śląski_w_Katowicach,Joanna Mateusiak,Joanna_Mateusiak_GJp,
B0068E5A504C135491AE46C45EAD017F5C848E4A,Alina,,,Matlakiewicz,Wyższa_Szkoła_Bankowa_w_Toruniu,Alina Matlakiewicz,Alina_Matlakiewicz_Gln,0000-0001-5627-384X
B9B41C9473A722FD9B818A020AD0C2D872DF7B91,Agnieszka,,,Mazur,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Agnieszka Mazur,Agnieszka_Mazur_edi,
7AEC2D7B8ED354FADDFF3BF8D94917F2D2CE1DD2,Karolina,,,Mazurowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Karolina Mazurowska,Karolina_Mazurowska_tsH,0000-0003-0914-1144
30A0FBDD968933EC8DFD72C3FA4D10DF03FDD199,Dorota,,,Mącik,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Dorota Mącik,Dorota_Mącik_gpn,0000-0001-5015-1059
081D424F93B0301EA001809CECE5CBBBEAF6A5B3,Stefanie,,,Meeuwis,Uniwersytet_Jagielloński_w_Krakowie,Stefanie Meeuwis,Stefanie_Meeuwis_4NI,0000-0003-3418-4242
19DA11118E405C974117C063C67DFC2E6A676E1C,Michał,Piotr,,Meisner,Uniwersytet_Warszawski,Michał Piotr Meisner,Michał_Piotr_Meisner_sPU,
053E02241CDA33C6E03D89A44758A699CDA09C6C,Anna,,,Meissner,Akademia_Ignatianum_w_Krakowie,Anna Meissner,Anna_Meissner_x0n,
7FE61E4BC716854E1E9FC4674EBFA9586672CBD4,Dorota,Małgorzata,,Merecz-Kot,Uniwersytet_Łódzki,Dorota Małgorzata Merecz-Kot,Dorota_Małgorzata_Merecz-Kot_WLn,0000-0002-8294-4309
B0119BC354A8ECFF8CBE0D5580F6FF1354F911F2,Jacek,,,Mesterhazy,Uniwersytet_Jagielloński_w_Krakowie,Jacek Mesterhazy,Jacek_Mesterhazy_gJa,
ABEB404DD9E85646727B4C4B1B3953DA4C04DB7D,Maciej,,,Michalak,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Maciej Michalak,Maciej_Michalak_0kc,0000-0001-9147-5420
331E0409AD800AD989607081CF366CF3009ABC49,Łukasz,,,Michalczyk,Akademia_Ignatianum_w_Krakowie,Łukasz Michalczyk,Łukasz_Michalczyk_KH0,0000-0002-3174-0832
6BC977A1EFD433E9F99649B08679E6B840F69D67,Kamil,,,Michalik,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Kamil Michalik,Kamil_Michalik_IBk,
37752ECB374FD46477A832E60F9B912D7ED8ADC3,Paulina,,,Michalska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Paulina Michalska,Paulina_Michalska_Wwk,
5372154B073A4D0484B53F3041ECB2F661B2C36B,Paulina,,,Michalska,Uniwersytet_Łódzki,Paulina Michalska,Paulina_Michalska_5c1,
8CE46253BBCD1E58CF2EC7052A468AE02A011072,Justyna,,,Michałek-Kwiecień,Uniwersytet_Gdański,Justyna Michałek-Kwiecień,Justyna_Michałek-Kwiecień_08i,0000-0002-6059-2381
56096712DDE7CB2F5A0EEA8CDFC8F0C113EFAFA0,SYLWIA,NATALIA,,MICHAŁOWSKA,Uniwersytet_Szczeciński,SYLWIA NATALIA MICHAŁOWSKA,SYLWIA_NATALIA_MICHAŁOWSKA_U0G,0000-0003-4504-910X
74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1,Jarosław,Maciej,,Michałowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Jarosław Maciej Michałowski,Jarosław_Maciej_Michałowski_3XO,0000-0002-5811-740X 
4C84B8EDCD3868624F5627C4AE08DA6719402AF9,Łukasz,Roland,,Miciuk,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Łukasz Roland Miciuk,Łukasz_Roland_Miciuk_kJE,
B56A81A7EEEBA2C6078EAB30247ECD71BB256DFE,Emilia,,,Mielniczuk,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Emilia Mielniczuk,Emilia_Mielniczuk_b8U,0000-0002-4202-8242
9BF73E071810BA7ADBCAA5D9FE00D711FAE43DAE,Karolina,,,Mieszkowska,Uniwersytet_Warszawski,Karolina Mieszkowska,Karolina_Mieszkowska_TL8,
CC18BC894F5A7E17EFCA94A8CDEB731857DE8C4E,Aneta,,,Miękisz,Uniwersytet_Warszawski,Aneta Miękisz,Aneta_Miękisz_w7L,0000-0003-3837-2291
BB87E2B46BDEA92ACABCADEEA04D4473D574E6F8,Rafał,,,Milner,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Rafał Milner,Rafał_Milner_LRe,0000-0003-3670-8265
72B4520EE649B53A5176867F795A14CB7AA2B9F0,Joanna,Ewa,,Miniszewska,Uniwersytet_Łódzki,Joanna Ewa Miniszewska,Joanna_Ewa_Miniszewska_laJ,
F19F8297FED8265832F54A78E92DD5453E5E4097,Magdalena,,,Miotk-Mrozowska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Magdalena Miotk-Mrozowska,Magdalena_Miotk-Mrozowska_DcO,0000-0002-4093-7290
373835771F3FBAE1021CA3C77B171AF998832B68,Natalia,,,Mirska-Tomasz,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Natalia Mirska-Tomasz,Natalia_Mirska-Tomasz_Pce,
C3853B0354FCD6DEB192168132B1C6A9086F9F7F,Andrzej,Marek,,Mirski,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Andrzej Marek Mirski,Andrzej_Marek_Mirski_W94,
9CB92002B32AA03250A7714547AFFC9245E4BD91,Beata,,,Mirucka,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Beata Mirucka,Beata_Mirucka_J4N,
F1C462BBE1F5A89F8FCBB2A34648A9369791E791,Michał,,,Misiak,Uniwersytet_Wrocławski,Michał Misiak,Michał_Misiak_xiy,0000-0002-6892-3325
8AA18B8D4BC49877730438333517D042B1A7562C,Klaudia,Ewa,,Modlińska,Instytut_Psychologii_Polskiej_Akademii_Nauk,Klaudia Ewa Modlińska,Klaudia_Ewa_Modlińska_xNS,0000-0002-2161-9019
3F8BDA50F3742CF6898E8E35FF07F91AFF6185D9,Robert,Jarosław,,Modrzyński,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Robert Jarosław Modrzyński,Robert_Jarosław_Modrzyński_t02,0000-0002-5571-9894
DAF03B4C4D39354F43FD6FB1110261BBF668C8B8,Justyna,Katarzyna,,Mojsa-Kaja,Uniwersytet_Jagielloński_w_Krakowie,Justyna Katarzyna Mojsa-Kaja,Justyna_Katarzyna_Mojsa-Kaja_MUy,0000-0002-6025-0453
73103A781E13B8ABAF1D4F41822E5B2CFF4D16A1,Andrzej,,,Molenda,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Andrzej Molenda,Andrzej_Molenda_ud0,
6E156EC315559F0F8F2B20C311B1D8ED82ADE2AA,Erica,,,Molinario,Uniwersytet_Jagielloński_w_Krakowie,Erica Molinario,Erica_Molinario_68F,0000-0002-8421-7594
82576C04D4340D30F137CE895AAE951909390610,Paweł,,,Mordasiewicz,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Paweł Mordasiewicz,Paweł_Mordasiewicz_MhP,0000-0001-5085-0431
2F817A3F798BDEC8EE3C7BEB439486B7A4B7B43F,Marcin,Łukasz,,Moroń,Uniwersytet_Śląski_w_Katowicach,Marcin Łukasz Moroń,Marcin_Łukasz_Moroń_nxA,0000-0002-7265-077X
CC36D23ECC4B1C5D09A75469AF06F0573D5F3BE0,Agnieszka,Dorota,,Mościcka-Teske,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Agnieszka Dorota Mościcka-Teske,Agnieszka_Dorota_Mościcka-Teske_6Km,0000-0003-3265-8635 
D9F121044489F6FF6DA3B50BBA99F70E7BAED6B1,Błażej,Stanisław,,Mroziński,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Błażej Stanisław Mroziński,Błażej_Stanisław_Mroziński_91Z,0000-0002-5423-2291 
C3BF5E10677D1D1748263879AFCE07DEA2285377,Marta,,,Mrozowicz-Wrońska,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Marta Mrozowicz-Wrońska,Marta_Mrozowicz-Wrońska_6oh,
332B78204E1FE8BF75BD851FE9A36029572655DF,Swetłana,,,Mróz,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Swetłana Mróz,Swetłana_Mróz_4pK,
4F27DE61237D471B346722FCEB51E716CF5E723A,Barbara,Maria,,Mróz,Uniwersytet_Opolski,Barbara Maria Mróz,Barbara_Maria_Mróz_MhD,0000-0003-0414-0468
E169DDC98CCE02CDB50F96FBC2A5126508CF83FF,Justyna,,,Mróz,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Justyna Mróz,Justyna_Mróz_4YW,0000-0003-2515-2927
47EF288E60D9C6ADDC56ADDBBD77E9173F0F24D8,Agnieszka,Maria,,Muchacka-Cymerman,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Agnieszka Maria Muchacka-Cymerman,Agnieszka_Maria_Muchacka-Cymerman_Fw7,0000-0002-1627-4036
0ADF49145213CB569D4D4B84638681543A4A8D0E,Karolina,,,Mudło-Głagolska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Karolina Mudło-Głagolska,Karolina_Mudło-Głagolska_Ibu,0000-0001-8079-3781
FEBDC3BAEE1450940A11D6D52B369C34F5C8A04E,Dagmara,,,Musiał,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Dagmara Musiał,Dagmara_Musiał_MdF,
2C3202DE6AD5A6CCFD04F389D6CA3A9661B45DF9,Agnieszka,,,Muszczyńska,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Agnieszka Muszczyńska,Agnieszka_Muszczyńska_APw,
F94BD6376F6D909808FD120E80F13513E984DBA8,Monika,Anna,,Mynarska,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Monika Anna Mynarska,Monika_Anna_Mynarska_Chg,0000-0002-9702-6009
8483BE37FFEBBD0512CBF99F47D21B29A829AE20,Maria,,,Nalberczak-Skóra,Instytut_Psychologii_Polskiej_Akademii_Nauk,Maria Nalberczak-Skóra,Maria_Nalberczak-Skóra_kn5,0000-0002-7290-2359
D9B918C43648D3B7583C5BCEEF7B7FBDBE852709,Patrycja,Aleksandra,,Naumczyk,Uniwersytet_Gdański,Patrycja Aleksandra Naumczyk,Patrycja_Aleksandra_Naumczyk_7lg,0000-0002-2063-222X
916CAB9E5B62D9983CF630D0CE565DDDCE883E71,Jacek,,,Neckar,Uniwersytet_Jagielloński_w_Krakowie,Jacek Neckar,Jacek_Neckar_Y1W,0000-0002-6821-1651
90F7C827DDFA62D43D5268134E0F054D795E378A,John,,,Nezlek,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,John Nezlek,John_Nezlek_FNl,0000-0003-4963-3637 
2677C7F85C973AFC213B73708E1DCA446125709D,Edward,,,Nęcka,Uniwersytet_Jagielloński_w_Krakowie,Edward Nęcka,Edward_Nęcka_JLu,0000-0002-8759-0749
B71B718341290E0A0EF7795200B8A6170026D856,Zbigniew,,,Nęcki,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Zbigniew Nęcki,Zbigniew_Nęcki_Khw,
7CD4CCD41AE7CF6576DC412133AFE3F8156435B4,Zdzisław,,,Nieckarz,Uniwersytet_Gdański,Zdzisław Nieckarz,Zdzisław_Nieckarz_jhE,
135A584F275B524A6F6FC786D7651638B5535245,Alicja,Magdalena,,Niedźwiecka,Uniwersytet_Warszawski,Alicja Magdalena Niedźwiecka,Alicja_Magdalena_Niedźwiecka_uaC,0000-0002-7485-846X
CA074832E5001DDA70A646532EEC32084779859C,Agnieszka,,,Niedźwieńska,Uniwersytet_Jagielloński_w_Krakowie,Agnieszka Niedźwieńska,Agnieszka_Niedźwieńska_nSR,0000-0002-9252-3639
347F34F07CAF22512B175CF4689E68D380E7DFA9,Tomasz,,,Niemiec,Wyższa_Szkoła_Bankowa_w_Toruniu,Tomasz Niemiec,Tomasz_Niemiec_CZu,
A477A3A2CF1285A019558A3B665E0AE829D5A26F,Iwona,Aneta,,Niewiadomska,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Iwona Aneta Niewiadomska,Iwona_Aneta_Niewiadomska_MWN,
F87470FD045E8A10A9CE89687E134B0640552B53,Jakub,Michał,,Niewiarowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Jakub Michał Niewiarowski,Jakub_Michał_Niewiarowski_CFO,
9CB2687FBE9015FC5C11326B8499DAA6DEFD97ED,Marek,Antoni,,Nieznański,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Marek Antoni Nieznański,Marek_Antoni_Nieznański_A3h,0000-0002-2457-3909
61A8207C68F0738F99F2F85B68C79F459A2A2F95,Aleksander,,,Nitka,Uniwersytet_Jagielloński_w_Krakowie,Aleksander Nitka,Aleksander_Nitka_hc5,0000-0002-9315-3385
9123AAC5524949A307DDE314C8F5BBAC0679ADEE,Anna,Antonina,,Nogaj,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Anna Antonina Nogaj,Anna_Antonina_Nogaj_0A4,0000-0002-7179-9740
2E44C050AE081D4D3C4BB8655388B06637BF5FF3,Agnieszka,Krystyna,,Nomejko,Uniwersytet_Wrocławski,Agnieszka Krystyna Nomejko,Agnieszka_Krystyna_Nomejko_dKu,0000-0003-0254-9892
0585075FACE71B5A1847C5274F038829EE2EF63A,Czesław,,,Nosal,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Czesław Nosal,Czesław_Nosal_5iO,0000-0002-1693-2692 
2E9BF4CD7362195D1DC140C524D32DC8247CC147,Natalia,,,Nowaczyk,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Natalia Nowaczyk,Natalia_Nowaczyk_zrY,0000-0002-2373-0386
D58ADC26F2C265BF32AE8970C6DF4748ABA4D0CD,Andrzej,,,Nowak,Uniwersytet_Warszawski,Andrzej Nowak,Andrzej_Nowak_Ogl,
7966A0C1EE7C5160010BA277F1638E767E81A398,Katarzyna,Natalia,,Nowakowska-Domagała,Uniwersytet_Łódzki,Katarzyna Natalia Nowakowska-Domagała,Katarzyna_Natalia_Nowakowska-Domagała_LSA,0000-0002-3564-2818
38D4B53F3B984D35D0FCCAE388F58E7F4CB92E81,Krzysztof,Waldemar,,Nowakowski,Akademia_Ignatianum_w_Krakowie,Krzysztof Waldemar Nowakowski,Krzysztof_Waldemar_Nowakowski_xRO,0000-0002-2982-5124
8EF894400A617DB175FD895B194B0AB427D552FF,Karolina,Anna,,Nowak-Stańczyk,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Karolina Anna Nowak-Stańczyk,Karolina_Anna_Nowak-Stańczyk_wUS,
D580228075F54A051F4BAD1AC0075BBA67BBB01B,Magdalena,,,Nowicka,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Magdalena Nowicka,Magdalena_Nowicka_MAx,0000-0002-1283-3267 
C7311C21C6A155CD63ADFDD9B1DCDE07A6D90330,Czesław,,,Noworol,Uniwersytet_Jagielloński_w_Krakowie,Czesław Noworol,Czesław_Noworol_a7d,0000-0003-4957-3865
1765421E28526C4EB85816C5E435320108E0247D,Michał,Maksymilian,,Obidziński,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Michał Maksymilian Obidziński,Michał_Maksymilian_Obidziński_nTG,0000-0002-7854-3123
208707EB83FD22FFDF18558D8020A05FA562B0AF,Monika,,,Obrębska,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Monika Obrębska,Monika_Obrębska_gLy,0000-0003-0457-5402
F2BCFB8096CFB1B38A859243B4B9F78555D676B6,Ewa,,,Odachowska-Rogalska,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Ewa Odachowska-Rogalska,Ewa_Odachowska-Rogalska_RGr,0000-0002-6163-8353
6CAB1595391BDB93A88FCDF5CE4F04608C408F6A,Janina,Jolanta,,Ogińska-Bulik,Uniwersytet_Łódzki,Janina Jolanta Ogińska-Bulik,Janina_Jolanta_Ogińska-Bulik_SjA,0000-0001-8868-407X
F46B477D66B87871F760BCD50216373DD1E745C0,Rafał,,,Ohme,Wyższa_Szkoła_Bankowa_w_Toruniu,Rafał Ohme,Rafał_Ohme_aw3,
F313079EB93430038AD71FB3A42820D101F3A64E,Ewelina,,,Okoniewska,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Ewelina Okoniewska,Ewelina_Okoniewska_8mz,0000-0003-2695-5457
E11D1B294AC1686A42FBF7A479E5E528546D9FB3,Łukasz,Piotr,,Okruszek,Instytut_Psychologii_Polskiej_Akademii_Nauk,Łukasz Piotr Okruszek,Łukasz_Piotr_Okruszek_iRL,0000-0002-7136-2864
C223DFE1448FD9659A0AE5C02AC5E72F0EC0EC86,Marian,,,Olejnik,Akademia_Ignatianum_w_Krakowie,Marian Olejnik,Marian_Olejnik_W2f,0000-0002-8447-5841
6B75FFF5E53E66CB0BD1C1155430C535E2FBD0B5,Tomasz,Sebastian,,Oleksy,Uniwersytet_Warszawski,Tomasz Sebastian Oleksy,Tomasz_Sebastian_Oleksy_h4W,0000-0002-3499-9874
EDFDDEA25D8D231A30AB6D0ADFDD5735729D6259,Piotr,,,Olesiński,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Piotr Olesiński,Piotr_Olesiński_E9J,0000-0002-3320-9092
F039C6D2060E0BD91A2D083D689BEDED7D1DC1A6,Anna,Maria,,Oleszkiewicz,Uniwersytet_Wrocławski,Anna Maria Oleszkiewicz,Anna_Maria_Oleszkiewicz_raz,0000-0003-2217-1858
57FB3CDE1D80B3A32798B75F61397D6D3801E14D,Anna,Maria,,Oleszkowicz,Uniwersytet_Wrocławski,Anna Maria Oleszkowicz,Anna_Maria_Oleszkowicz_61X,0000-0002-8982-2953
141AC8ACA186806C51DCC8DAD4F89165049A4C8E,Piotr,Krzysztof,,Oleś,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Piotr Krzysztof Oleś,Piotr_Krzysztof_Oleś_5ie,
38AFFB0F6AB52867D601F1A14A4F6415E79C4D5A,Michał,Ryszard,,Olszanowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Michał Ryszard Olszanowski,Michał_Ryszard_Olszanowski_dTg,0000-0003-1771-2760 
61396111DB6BDEC34C9114D3EFCF533BE87924A3,Justyna,,,Olszewska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Justyna Olszewska,Justyna_Olszewska_EO1,0000-0002-7255-4542 
D28A96638B28744732454B24347E28A32B9F1BD7,Henryk,Józef,,Olszewski,Uniwersytet_Gdański,Henryk Józef Olszewski,Henryk_Józef_Olszewski_1oD,0000-0002-2573-3425
16B05FBDB2F1499E43E6E7DDA9780ABF559C309C,Iwona,,,Omelańczuk,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Iwona Omelańczuk,Iwona_Omelańczuk_adp,0000-0001-8543-7399
E716DCAE8C1FA4FDFC3525EDC3B22E51AB2E6E10,Włodzimierz,,,Oniszczenko,Uniwersytet_Warszawski,Włodzimierz Oniszczenko,Włodzimierz_Oniszczenko_UB5,0000-0003-4442-9186
4EE22DE69115EAE7678ECE603DA2A7669D497986,Małgorzata,,,Opoczyńska-Morasiewicz,Uniwersytet_Jagielloński_w_Krakowie,Małgorzata Opoczyńska-Morasiewicz,Małgorzata_Opoczyńska-Morasiewicz_PAH,0000-0003-1273-9446
664C8A33DD52DFD1574A528D443EC311B9B6C4BF,Natasza,,,Orlov,Uniwersytet_Jagielloński_w_Krakowie,Natasza Orlov,Natasza_Orlov_gcx,0000-0002-5560-2629
5D389044653C23051C354F014E6A24828B1119E2,Edyta,,,Orłowska,Uniwersytet_Gdański,Edyta Orłowska,Edyta_Orłowska_Tu0,0000-0002-2278-4091
1729109A3110349E1B32E80C69D5FFACA55F9137,Anna,,,Orylska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Anna Orylska,Anna_Orylska_GBW,0000-0002-3853-1806 
69534CDC90D25F4E0BB3263DEA10E1718A21B6F3,Jarosław,,,Orzechowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Jarosław Orzechowski,Jarosław_Orzechowski_5DR,0000-0001-7722-4932 
DA91B420122A47167890B40A1E332B2A8487AECE,Sylwester,Wojciech,,Orzechowski,Uniwersytet_Wrocławski,Sylwester Wojciech Orzechowski,Sylwester_Wojciech_Orzechowski_zma,0000-0002-5710-8114
B14F81716DD6B7B7A32F2F125C9B637499511D40,Wanda,,,Osikowska,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Wanda Osikowska,Wanda_Osikowska_p6O,0000-0001-7697-4408
699C2A651DDA484CBC9FD0517FD43D0A8B4B38FE,Albertyna,Wanda,,Osińska,Uniwersytet_Warszawski,Albertyna Wanda Osińska,Albertyna_Wanda_Osińska_7xp,0000-0002-2174-9729
7627DDEDD1606A36CF2CD0932C02B0B1B580C8A2,Jerzy,Tomasz,,Osiński,Uniwersytet_Warszawski,Jerzy Tomasz Osiński,Jerzy_Tomasz_Osiński_SfR,0000-0001-9612-6799
