id,name,second_name,pre_surname,surname,main_job,fullname
899ACAAFCD7EFCA86C3A272C20648C5622A0921F,Katarzyna,,,Gawlicz,Dolnośląska_Szkoła_Wyższa_z_siedzibą_we_Wrocławiu,Katarzyna Gawlicz
1BF0231CFEEC355CBB7774CE5FDDC953E47C576F,Magda,,,Gawłowska,Uniwersytet_Jagielloński_w_Krakowie,Magda Gawłowska
8457B5D97E3453ABAE01090B121A2FC360A4C5C9,Dagmara,Paulina,,Gawron,Uniwersytet_Zielonogórski,Dagmara Paulina Gawron
EBA681B6CFF65F57009D9772F297AEAEAFBC54F6,Natalia,,,Gawron,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Natalia Gawron
D0DEE35CFFF5E13165C57EABD01F00E13D4DC1D2,Aleksandra,,,Gawrońska,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Aleksandra Gawrońska
0A2792CBD6A7C29C3314C3788D75ACA1B0524E35,Magdalena,,,Gawrych,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Magdalena Gawrych
107DC65E1A717F60E4497BBA25AAA451E55420FA,Maria,,,Gaziova,Collegium_Humanum_-_Szkoła_Główna_Menedżerska,Maria Gaziova
45F5E38F51D0C4C451B5226563487A1C685385E4,Krzysztof,,,Gąsior,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Krzysztof Gąsior
26AA012C7C189F863935D792AD0337A7065C0741,Magdalena,Agnieszka,,Gąsiorowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Magdalena Agnieszka Gąsiorowska
B3EFD58B76EFE5FE5EC29DEFA2A1204CD5B1B2DC,Agata,Dorota,,Gąsiorowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Agata Dorota Gąsiorowska
C9B4C9DB5BCEE3EB0E6F4377EB7E99146246839D,Krzysztof,,,Gerc,Uniwersytet_Jagielloński_w_Krakowie,Krzysztof Gerc
33DB3B217A71D14DF46127D7B239F5088334A767,Justyna,,,Gerłowska,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Justyna Gerłowska
0BB8BA598D57F334D8DA09ACA5F3F22B035533A7,Rafał,Janusz,,Gerymski,Uniwersytet_Opolski,Rafał Janusz Gerymski
8913D3AD6CAF69C85C5F6306ABE736D8207264AB,Agata,,,Gierczak,Politechnika_Rzeszowska_Ignacego_Łukasiewicza,Agata Gierczak
B7181F91C170292AF1D5C36E5934B3BB9DC5B44F,Józef,,,Gierowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Józef Gierowski
DD09E71480D5674011B8AE726B9F7DACF52FC170,Jacek,Janusz,,Gierus,Akademia_Ekonomiczno-Humanistyczna_w_Warszawie,Jacek Janusz Gierus
EBC961A31A1D14BA58532F62CC9DCF02633144A2,Karolina,,,Ginalska,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Karolina Ginalska
87249CA87F17AE8E0CD8B235AC078DC861D72436,Stanisław,,,Głaz,Akademia_Ignatianum_w_Krakowie,Stanisław Głaz
5E75B30F7C0A94B8D5FF3F22EFEB417C3D493FD7,Elżbieta,,,Głąb,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Elżbieta Głąb
BBD1D1C8F7CC02533B1AAD4B65CFD1F0A0C18B03,Alicja,,,Głębocka,Wyższa_Szkoła_Bankowa_we_Wrocławiu,Alicja Głębocka
4BAA9EDDB24A3EE2E0386080FC43C18C7F3247E7,Karolina,,,Głogowska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Karolina Głogowska
2C688BC6E8118ECA59189291D4A0E7A850D8B227,Kaja,Renata,,Głomb,Uniwersytet_Jagielloński_w_Krakowie,Kaja Renata Głomb
8239C55E1DB19DCC84C0D2FCD2D14634A7A5C3CA,Joanna,Weronika,,Główczewska,Uniwersytet_Gdański,Joanna Weronika Główczewska
5E78069C3045B466E29273AFC2EC6AEAA48DF995,Michał,Miłosz,,Główczewski,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Michał Miłosz Główczewski
CD40AF995B4A73E20AFECE0FC6A75750E64B21BA,Małgorzata,Anna,,Godlewska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Małgorzata Anna Godlewska
5349D1205210C13E7FD6267E1E6519EC6BBBD67C,Dorota,Elżbieta,,Godlewska-Werner,Uniwersytet_Gdański,Dorota Elżbieta Godlewska-Werner
300769682635E28E2F596C9E8C94AA2DE35A1FFF,Mateusz,Kazimierz,,Gola,Instytut_Psychologii_Polskiej_Akademii_Nauk,Mateusz Kazimierz Gola
4CDC352B21D94EA0457D29E7C986E440D84B27FB,Agnieszka,Monika,,Golec,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Agnieszka Monika Golec
C33DAC233683680F84A2AF8B3968529787F98CA9,Paulina,Beata,,Golińska,Uniwersytet_Gdański,Paulina Beata Golińska
6097CC2B00F2E501B3781375D4D946E704933887,Krystyna,,,Golonka,Uniwersytet_Jagielloński_w_Krakowie,Krystyna Golonka
443F403E499D85081B956BFC4FB20BE1F4168C4B,Dominik,,,Gołuch,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Dominik Gołuch
5A5BA60B4CAA98ABF6F2A4675DE1BDB7A017F48A,Sofia,,,Gonzalez Castro,Uniwersytet_Jagielloński_w_Krakowie,Sofia Gonzalez Castro
469E14CDB4757C6DE113D5A63E9D534FCA0EEE74,Aneta,Maria,,Gop,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Aneta Maria Gop
F177D9C42C3F9675E91C0E7DF65E15B95F141614,Julia,,,Gorbaniuk,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Julia Gorbaniuk
FBA6EF641304E09934548C4126C4A71FEB53ED0C,Oleg,,,Gorbaniuk,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Oleg Gorbaniuk
0F375A4017844B72992E56A1E2C447E2A405F6B2,Agata,Małgorzata,,Goździewicz-Rostankowska,Uniwersytet_Gdański,Agata Małgorzata Goździewicz-Rostankowska
F5836FCA4E8CBE3D309462945C5481F407401501,Jolanta,,,Góral-Półrola,Staropolska_Akademia_Nauk_Stosowanych_w_Kielcach,Jolanta Góral-Półrola
538749F66094A3D4C7A8817A1AF734DC5F50E8B5,Małgorzata,,,Górnik-Durose,Uniwersytet_Śląski_w_Katowicach,Małgorzata Górnik-Durose
3BEE747DABC152A11E1E45EF9955CCCA92E044B8,Dominika,Joanna,,Górska,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Dominika Joanna Górska
550BBA40968B3BDAE9C2C82F5937AE2DBF2A6172,Paulina,,,Górska,Uniwersytet_Warszawski,Paulina Górska
CCB7E1DA18DF20A95E9926516D72A0CDEC3B05A6,Zuzanna,Elżbieta,,Górska-Kanabus,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Zuzanna Elżbieta Górska-Kanabus
CA9978851B1B88279DB65FF0BAF85927DE34C33B,Agnieszka,Anna,,Grabara,,Agnieszka Anna Grabara
6CD1FBE61BBF55109D64474DF2A3E44AEAB4FA24,Adrianna,,,Grabizna,Uniwersytet_Zielonogórski,Adrianna Grabizna
690FE3BC418C707EFE26CFA236A37A1BF8E07DAB,Anna,Maria,,Grabowska,,Anna Maria Grabowska
C2AEEE8B31022760C4A333F1A5C95402D01BA77A,Olga,Maria,,Grabowska-Chenczke,Uniwersytet_Przyrodniczy_w_Poznaniu,Olga Maria Grabowska-Chenczke
F0EE9CC949EF8B88182C411053DCD2D1B5A9C5E4,Damian,Wojciech,,Grabowski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Damian Wojciech Grabowski
938AD2FF15F5F881CCC8968699D9EE2A5FB160F2,Krzysztof,Jędrzej,,Grala,,Krzysztof Jędrzej Grala
377CCC44845C37304C060CB0BC5D217282AA5D27,Monika,Łucja,,Gregorczuk,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Monika Łucja Gregorczuk
4D6AEA8795D87DA6C3B00340516F6B9DCDC665B5,Bartosz,,,Grobelny,,Bartosz Grobelny
C20FC6B39A794A6FDAB43FAA56CC55513CF67741,Jarosław,,,Grobelny,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Jarosław Grobelny
A7AB6DA411FA7B6BD6D6516F24F94A9088B61B08,Alicja,Magdalena,,Grochowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Alicja Magdalena Grochowska
316D395D6EA9FF85FDD0BF07659D753C3330DD96,Katarzyna,,,Growiec,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Katarzyna Growiec
7AD90EF796BA44073109B41864B2FEF5339B1E0D,Katarzyna,Anna,,Grunt-Mejer,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Katarzyna Anna Grunt-Mejer
B740644ABEFDCABE20A218E23421F8687650BA8C,Ewa,Melania,,Gruszczyńska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Ewa Melania Gruszczyńska
CC909803C9B43E064FD2346EA856A681D84E2818,Eufrozyna,,,Gruszecka,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Eufrozyna Gruszecka
478CEE600AC7C0ACC25AEADD3414A4F96D87910F,SŁAWOMIRA,ANNA,,GRUSZEWSKA,Collegium_Balticum_-_Akademia_Nauk_Stosowanych_z_siedzibą_w_Szczecinie,SŁAWOMIRA ANNA GRUSZEWSKA
5FE987E308B9BE39560B28569761DFAA58EFCC50,Jerzy,,,Gruszka,Akademia_Ignatianum_w_Krakowie,Jerzy Gruszka
85BF4CBFBD0238FCC27F521511A41309983B0606,Aleksandra,,,Gruszka-Gosiewska,Uniwersytet_Jagielloński_w_Krakowie,Aleksandra Gruszka-Gosiewska
3FDBA50630CA884EFBF0FFBD1B11390606BDBF55,Ewa,,,Grygiel,Państwowa_Wyższa_Szkoła_Zawodowa_w_Nowym_Sączu,Ewa Grygiel
304EAF326DB8240176D9FA1AF0E8DA1EE738BA60,Iwona,Katarzyna,,Gryniuk-Toruń,Staropolska_Akademia_Nauk_Stosowanych_w_Kielcach,Iwona Katarzyna Gryniuk-Toruń
A0CB959C078661DB5A0473639B41B285F5D87191,Izabela,,,Grzankowska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Izabela Grzankowska
416E330A80EC174DFBD007C1D4BE4671B00A7092,Tomasz,,,Grzegorek,Akademia_Ignatianum_w_Krakowie,Tomasz Grzegorek
7926469353613780CD5CE759734B1A5E382CE45D,Marek,Juliusz,,Grzegorek,Politechnika_Gdańska,Marek Juliusz Grzegorek
2A26D2E09073E67E138B808AE705CE6C6DEE1868,Iwona,Alicja,,Grzegorzewska,Uniwersytet_Zielonogórski,Iwona Alicja Grzegorzewska
BD015FEF047625CB379E741739EB6D049E22D924,MARIA,KATARZYNA,,GRZEGORZEWSKA,Akademia_Górniczo-Hutnicza_Stanisława_Staszica_w_Krakowie,MARIA KATARZYNA GRZEGORZEWSKA
24101BB836EF7D0DF06487FB54BD1E21C0AF29EE,Tomasz,Adam,,Grzyb,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Tomasz Adam Grzyb
F79834F74BBD98CABD0A372CCDB7CECA70B03C5F,Szczepan,,,Grzybowski,Uniwersytet_Jagielloński_w_Krakowie,Szczepan Grzybowski
39953780C6518843AC9902FEAC28530E645C1D52,Joanna,,,Grzymała-Moszczyńska,Uniwersytet_Jagielloński_w_Krakowie,Joanna Grzymała-Moszczyńska
E45B3218415DF919937E2E871C9B2A50603744B9,Halina,,,Grzymała-Moszczyńska,Akademia_Ignatianum_w_Krakowie,Halina Grzymała-Moszczyńska
03C536B2EC60E794D981A8954217A88578E0C8FF,Magdalena,,,Gugała-Iwaniuk,,Magdalena Gugała-Iwaniuk
54D7011777A432139B6E841F70C03710AB8DE15E,Judyta,Edyta,,Gulatowska,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Judyta Edyta Gulatowska
66B65209EF48354CA6E4F73AA50B9F73C800E2C9,Bożena,,,Gulla,Uniwersytet_Jagielloński_w_Krakowie,Bożena Gulla
6D44DEAEEE62C1B66EAAF18419A29F4ABF887E44,Ewa,Maria,,Gurba,Uniwersytet_Papieski_Jana_Pawła_II_w_Krakowie,Ewa Maria Gurba
A3967DDE78B7C2E8A6D1A6ED322A4ECF3883C044,Michał,,,Gusin,Wyższa_Szkoła_Bankowa_w_Toruniu,Michał Gusin
30283BA7812CC23C28397644C3DEA920D810644B,Małgorzata,Anna,,Gut,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Małgorzata Anna Gut
D428DD6B1EE7A24472FCB78953C7516B4CE78B0D,Sylwia,Maria,,Gwiazdowska-Stańczak,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Sylwia Maria Gwiazdowska-Stańczak
F3EBC39A9B721226042ACC1A89B8EC0D171F665E,Michał,,,Gwiżdż,Uniwersytet_Papieski_Jana_Pawła_II_w_Krakowie,Michał Gwiżdż
34CC79014FF3FB001BA61600FF62EE2B893D5A90,Ewa,,,Gwozdecka-Wolniaszek,Górnośląska_Wyższa_Szkoła_Handlowa_Wojciecha_Korfantego_w_Katowicach,Ewa Gwozdecka-Wolniaszek
04C9969707D7088FC31FEAD451CA755C6547FD9B,Piotr,,,Haładziński,,Piotr Haładziński
2A08F69E9D3706B314D946BF535F337D4AC58E81,Maciej,Władysław,,Haman,Uniwersytet_Warszawski,Maciej Władysław Haman
A7FBCBF19FC7250DDB94AE5E2E77968B84F3A938,Ewa,Maria,,Haman,Uniwersytet_Warszawski,Ewa Maria Haman
C1B13C42D820F9B38244B091FE4C053AA0CA8C27,Katarzyna,,,Hamer-Den Heyer,Instytut_Psychologii_Polskiej_Akademii_Nauk,Katarzyna Hamer-Den Heyer
31D13BE8A0BE24158CB7CD6C1FCD3137FAA3612A,Ewa,Alicja,,Hamerszmit,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Ewa Alicja Hamerszmit
148BD8D1EA3464A1E1C3518E0F698F30962B5156,Maciej,Roman,,Hanczakowski,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Maciej Roman Hanczakowski
39ED855DFC9E90C7AFE5C2E053869AD3A1CCA47C,Karolina,,,Hansen,,Karolina Hansen
7D2B7055C8A6E0DE74A6950D1CFFF2FB3A54B271,Krzysztof,,,Hanusz,Instytut_Psychologii_Polskiej_Akademii_Nauk,Krzysztof Hanusz
690EBEE238078523CFEDF19929BA108AEC8D027F,Mirosław,,,Harciarek,Wyższa_Szkoła_Humanitas_w_Sosnowcu,Mirosław Harciarek
D73E3BF95EEBC48E4038AC1C50D742F83DE5B0E2,Michał,,,Harciarek,Uniwersytet_Gdański,Michał Harciarek
4A086E7AC80E08513442E84656599AAE4DE4751D,Mateusz,Adam,,Hauk,Uniwersytet_Łódzki,Mateusz Adam Hauk
CD5A721086968A77DE750FC2F4F6277E8770AD5A,Anna,Maria,,Hebenstreit-Maruszewska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Anna Maria Hebenstreit-Maruszewska
82390C40B243411CC7E4D501FE97028E2C8D02A8,Daniela,Maria,,Hekiert,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Daniela Maria Hekiert
D7B7CD3F0DE3093B54246963F0EA2967CBE15DFD,Bartosz,Piotr,,Hekiert,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Bartosz Piotr Hekiert
26501D6D24CFAAC897A2579529623DB6F816CCA1,Bartosz,,,Helfer,Uniwersytet_Wrocławski,Bartosz Helfer
2EC7AD436FFA4E6B56E68FA67B6527E9AE35F8A1,Anna,Maria,,Hełka,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Anna Maria Hełka
F58CE0B2218CFEC00487158D1AD207205270E1DA,Kamil,Maksymilian,,Henne,,Kamil Maksymilian Henne
BAB2385911B7E2FDBAFB8990F52F59D4E1330C9C,Agnieszka,Teresa,,Hennel-Brzozowska,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Agnieszka Teresa Hennel-Brzozowska
BB5FFFE7F381925E39540BE9D64A529924006E54,Radosława,,,Herzog-Krzywoszańska,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Radosława Herzog-Krzywoszańska
DA7B17599762851E676C45CEA71024FBF3EDE4D4,Anna,,,Hibner,Wyższa_Szkoła_Gospodarki_w_Bydgoszczy,Anna Hibner
A75025DFF04A7D346715EBAEC637E5DABCFC80A6,Beata,Grażyna,,Hintze,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Beata Grażyna Hintze
1363AC27401CD03C4604B1266AEDB98CB14FC341,Agnieszka,,,Hłobił,Politechnika_Koszalińska,Agnieszka Hłobił
4429CFB7AFCA9B6B3364E61857F82D99B024B3B6,Mateusz,,,Hohol,Uniwersytet_Jagielloński_w_Krakowie,Mateusz Hohol
AE102FB24D5A4775BF78787417EC911B279A2AA6,Paweł,Aleksander,,Holas,Uniwersytet_Warszawski,Paweł Aleksander Holas
0EF0D04891AAA99927533E56A60A2F3CC1D1B74C,Justyna,,,Holka-Pokorska,,Justyna Holka-Pokorska
C24FD063E085568636C9F9A9FEE826AFF2FA834D,Kenneth,Bo-Ingvar,,Holmqvist,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Kenneth Bo-Ingvar Holmqvist
B52F6016703488CDA2DF5CBA21DA7A00D03B87B3,Małgorzata,,,Hołda,Uniwersytet_Jagielloński_w_Krakowie,Małgorzata Hołda
EA43DDCF12960050C7451748088283AD5C10BB74,Kaja,,,Hołubowska,,Kaja Hołubowska
3BC2F92BAB0E2E27EBFEF3F9D9C8149952E878D6,Elżbieta,,,Hornowska,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Elżbieta Hornowska
4A86CC3882DA9602F5525EAF53807EDD854B0479,Hanna,,,Hromova,,Hanna Hromova
0A00DDEA14768AD3AE50C612FBE5F337E5A8A222,Lidia,,,Huber,Akademia_Nauk_Stosowanych_Księcia_Mieszka_I_w_Poznaniu,Lidia Huber
9F25FDED969ECE55A2BD9EFFA8204A1704A7B373,Mirosława,Bojana,,Huflejt-Łukasik,Uniwersytet_Warszawski,Mirosława Bojana Huflejt-Łukasik
EE0C6AD286D0660B1FA0CBA69BA51A5A24DCF5CF,Magdalena,,,Hyla,Uniwersytet_Śląski_w_Katowicach,Magdalena Hyla
BC50DAB84B247EDE283485277D41B30D1232C17A,Edyta,Weronika,,Idczak-Paceś,,Edyta Weronika Idczak-Paceś
184549BCA5D91C199542C4C6B9D4554295EDC750,Katarzyna,,,Idzikowska,Akademia_Leona_Koźmińskiego_w_Warszawie,Katarzyna Idzikowska
062A49E470C5B073E1BCF56065A798D673298051,Michalina,,,Ilska,Uniwersytet_Śląski_w_Katowicach,Michalina Ilska
CC09095C4371392641FF6FB1432DDDFEECF5F078,Kamil,Konrad,,Imbir,Uniwersytet_Warszawski,Kamil Konrad Imbir
691D1C0E026ED45FA7C60A68395D607B70C31C7D,Grzegorz,,,Iniewicz,Uniwersytet_Jagielloński_w_Krakowie,Grzegorz Iniewicz
5A833A0200C1668EF8C23E203B28D95806964A4B,Justyna,,,Iskra,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Justyna Iskra
9725AD00B70308E051ED8A0F7DBDE87456D31889,Irena,,,Iskra-Golec,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Irena Iskra-Golec
B2BE2927AFBF7968F5CAD7BA0857265B82C5627F,Magdalena,,,Iwanowska,Uniwersytet_Gdański,Magdalena Iwanowska
F508FB50856BDFBCF4DF8FC968CAD3BC2D509A91,Szczepan,,,Iwański,Instytut_Psychiatrii_i_Neurologii,Szczepan Iwański
1B7AA6E60C686740FE60A93AEB90D5747DFC1BB9,Agnieszka,Bogumiła,,Izdebska,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Agnieszka Bogumiła Izdebska
710C4AE2B6A0804EE3D534B0DA6C302A317D1444,Bernadetta,,,Izydorczyk,Uniwersytet_Jagielloński_w_Krakowie,Bernadetta Izydorczyk
52CB8ED4EEE1B8E08194227C9FA6BA89F57D9DBF,Magdalena,Zyta,,Jabłońska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Magdalena Zyta Jabłońska
2CA3159C6B846110AFCEBDAFAD9BFA968025A2B3,Łukasz,Mateusz,,Jach,Uniwersytet_Śląski_w_Katowicach,Łukasz Mateusz Jach
0E0371CFB72AE91311C99A0ABE1E3952DE0D531C,Natalia,Elzbieta,,Jach-Salamon,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Natalia Elzbieta Jach-Salamon
B5E35A32C5F4C4E9C277EBB5EB13D8CFFE64A7EB,Marta,,,Jackowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Marta Jackowska
7C3FDB72E1C23DBCC57800D30D2284E27C6D4904,Jan,Andrzej,,Jagiełło,Papieski_Wydział_Teologiczny_we_Wrocławiu,Jan Andrzej Jagiełło
744712094350BE6AE061DF83B3DFA0E8D2A1C06C,Ewa,,,Jaglarz,Akademia_Ignatianum_w_Krakowie,Ewa Jaglarz
DB84B578257877235FCBBE1C96657E3A644C0AD5,Tomasz,Daniel,,Jakubowski,Uniwersytet_Śląski_w_Katowicach,Tomasz Daniel Jakubowski
FC98CBEA036B1F33C28341F44BBDE40B9AACE07B,Iwona,Lidia,,Janicka,Uniwersytet_Łódzki,Iwona Lidia Janicka
83DEB6F9E51B50F007B46076935229E9166ADD49,Zdzisława,,,Janiszewska-Nieścioruk,Uniwersytet_Zielonogórski,Zdzisława Janiszewska-Nieścioruk
8896655152A2ACED3999BD5BE01EBF40B693E76F,Kamila,Anna,,Jankowiak-Siuda,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Kamila Anna Jankowiak-Siuda
3A9F465693A5D20513C4CA3AA067D51241CABEB6,Anna,Maria,,Jankowska,Uniwersytet_Gdański,Anna Maria Jankowska
C7F86787E020C424C75580F61FCBD3154D35195B,Dorota,Maria,,Jankowska,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Dorota Maria Jankowska
4CA8BC3466B6281A5C003B798ADF220FB9100DC7,Tomasz,,,Jankowski,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Tomasz Jankowski
8BA69FC3680992360FE70F26E84082EFE6C022E3,Konrad,Seweryn,,Jankowski,Uniwersytet_Warszawski,Konrad Seweryn Jankowski
593A0DF50E38AD39172D56195867FC161AD995DE,Konrad,,,Janowski,Akademia_Ekonomiczno-Humanistyczna_w_Warszawie,Konrad Janowski
FD63F76AC3E55A47DEB76BFBF4372FC0571F9ED8,Maciej,,,Janowski,Uniwersytet_Śląski_w_Katowicach,Maciej Janowski
0467284531F45668EAA885B31FA9C8DCC72F99AC,Bernadetta,Elżbieta,,Janusz,Uniwersytet_Jagielloński_w_Krakowie,Bernadetta Elżbieta Janusz
60AB81476FC9DABB1E2EB659695ED6CF60556EBC,Maciej,Andrzej,,Januszek,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Maciej Andrzej Januszek
DEE4E82E36A665B92E104109AB983FD513CC5AB8,Elżbieta,Teresa,,Januszewska,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Elżbieta Teresa Januszewska
909E7FE9609B65095DD06F90EE9D1EEDCCD2CAC5,Monika,Olga,,Jańczak,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Monika Olga Jańczak
DAE03EBD93B1746CA889B1B949D902BB404C7801,Ewa,,,Jarczewska-Gerc,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Ewa Jarczewska-Gerc
7F32545E3CAD31DD7EC07292BD7D8FD429FE137D,Karolina,Aleksandra,,Jarecka,Uniwersytet_Łódzki,Karolina Aleksandra Jarecka
18D11DBACFADC5B5EEACA318FE1C5CAC98548D20,Lilianna,Ewa,,Jarmakowska-Kostrzanowska,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Lilianna Ewa Jarmakowska-Kostrzanowska
C847A943E45979BDCB84A6D6BA65E1C2D5D048B4,Tomasz,Andrzej,,Jarmakowski-Kostrzanowski,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Tomasz Andrzej Jarmakowski-Kostrzanowski
9F1B7D09E88D471CB5C31662C9633D534C61EC5D,Anna,,,Jarmołowska,Uniwersytet_Gdański,Anna Jarmołowska
3D59DE155643B64ECED50CFBBB33F2E5B1D8F342,Henryk,,,Jarosiewicz,Uniwersytet_Wrocławski,Henryk Jarosiewicz
743DCAF52C00CC3C63393188683BC0E629550E6F,Paulina,Anna,,Jarosz,Staropolska_Akademia_Nauk_Stosowanych_w_Kielcach,Paulina Anna Jarosz
5ECBB861B5ACCA3A4221837F73AF90C61FD3BE3E,Dorota,,,Jasiecka,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Dorota Jasiecka
C4F1DAA95681E66B5F766A483297897AD25166DC,Dorota,Anna,,Jasielska,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Dorota Anna Jasielska
23DE436CFBC24D21BC990F78BA86DABB4BA813BD,Arkadiusz,Mirosław,,Jasiński,Uniwersytet_Opolski,Arkadiusz Mirosław Jasiński
EB6BC34FE9D7E85892794D1C922A0417E6A29895,Jarosław,Tomasz,,Jastrzębski,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Jarosław Tomasz Jastrzębski
A57C41948D17AE4AFB5C0080F4420484D228BD98,Michał,Paweł,,Jaśkiewicz,Uniwersytet_Gdański,Michał Paweł Jaśkiewicz
CC431ED0FA1202EC891266F061B7BCDD7FBAA6E6,Katarzyna,,,Jaśko,Uniwersytet_Jagielloński_w_Krakowie,Katarzyna Jaśko
07D3CE663F718E93588F5698E993DCFF7AD46CA1,Olga,,,Jauer-Niworowska,Uniwersytet_Warszawski,Olga Jauer-Niworowska
80A7BCC8FE1C77448FC40BE5845F5D0D25747FB7,Katarzyna,,,Jawna-Zboińska,,Katarzyna Jawna-Zboińska
96348999661794366DF56B8E7336541A74F05BDE,Romuald,,,Jaworski,,Romuald Jaworski
9B12412045676130663E96062AEF194637007F01,Kamil,,,Jaworski,Wyższa_Szkoła_Menedżerska_w_Warszawie,Kamil Jaworski
212DC1A271957134E05BCE27F2E82CB0C794AE0D,Anna,Janina,,Jazłowska,Uniwersytet_Śląski_w_Katowicach,Anna Janina Jazłowska
3196E138DB18FF42C04E4EE1EE48ED89DD030A66,Irena,Ewa,,Jelonkiewicz-Sterianos,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Irena Ewa Jelonkiewicz-Sterianos
1048F8253C433C88C26BD8F2619BEBEE32075F68,Kamil,,,Jezierski,Akademia_Ignatianum_w_Krakowie,Kamil Jezierski
9B4AC6980DC1C3BB21ACED7868A90C1B90DB7818,Aleksandra,Maria,,Jędryszek-Geisler,Wyższa_Szkoła_Menedżerska_w_Warszawie,Aleksandra Maria Jędryszek-Geisler
